latitude	longitude
40.44090167	-109.50992030
38.94577556	-92.68277139
40.20441667	-84.53191667
36.21166667	-115.19575000
31.05784417	-104.78380560
38.12743222	-91.76952250
44.55812861	-90.51224694
36.31866667	-119.39288890
36.68711028	-82.03333583
38.99130556	-89.16622222
30.78250000	-83.27672222
42.76528917	-96.93425472
27.07161111	-82.44033333
40.86472222	-84.60944444
34.20980972	-118.48997330
34.12313889	-84.84869444
30.48325000	-86.52540000
41.45396667	-87.00707139
30.21867306	-81.87666444
18.13551806	-65.49182583
27.65555556	-80.41794444
43.34362889	-72.51731250
40.02467500	-82.46182194
42.21862611	-92.02592806
42.85767194	-100.54735500
35.41669472	-80.15079556
45.62045250	-122.65648830
45.30566472	-96.42442278
41.35186806	-89.15308417
47.00369806	-124.14378500
39.84092833	-77.27415139
44.89234639	-91.86777944
39.00035833	-80.27392778
38.97638889	-76.32963889
36.96015000	-78.18499861
48.53732194	-123.00962360
35.22224722	-78.03779444
38.01679028	-75.82882056
35.65388250	-79.89504250
38.66705556	-78.50058333
38.58704667	-77.71138389
36.71004500	-78.84802028
35.10117083	-75.96595278
37.50320139	-77.12552694
37.52122778	-76.76468250
38.99419444	-79.14438889
45.62777778	-122.40416670
47.92348361	-119.08057890
48.01814917	-122.43847890
47.35820250	-118.67332640
39.90007500	-80.13311667
63.51591972	-162.28273940
66.36155056	-147.40121860
41.29717222	-75.85120556
67.50451667	-148.48322220
36.37920333	-97.79111222
33.98227778	-83.66808333
34.25932528	-118.41343310
34.74095944	-118.21894890
37.16861556	-97.03752194
66.60002778	-159.98619440
39.51635389	-122.21751060
40.89661111	-117.80588890
64.68919444	-163.41255560
60.69118917	-161.96951610
56.48432583	-132.36982420
43.96571306	-107.95083080
67.40457333	-150.12274170
58.70343611	-157.00825110
41.34961694	-71.80337778
67.56208333	-162.97527780
36.93573000	-121.78961780
44.53325000	-69.67552778
39.00850694	-74.90827389
36.43670250	-99.52099750
44.68839917	-111.11763750
25.84871167	-81.39007944
27.19199444	-81.83730472
27.89380556	-81.62038889
26.70089833	-80.66227972
26.74423278	-81.43257556
28.01398389	-82.34527917
28.62234556	-80.83569500
28.92276500	-81.65174111
27.81280389	-80.49560833
29.06177778	-82.37658333
28.80859639	-82.31648167
25.77833333	-80.17027778
25.94898194	-80.42338694
29.46738889	-81.20633333
25.49872139	-80.55422528
27.96196472	-80.55977556
29.35422000	-82.47288194
18.13801667	-65.80071750
18.33856722	-64.94070111
17.74719528	-64.70486444
18.30800972	-65.66182806
18.33689833	-64.79958306
36.28186944	-94.30681111
46.99016361	-94.20400222
42.87999833	-97.90117972
43.45747694	-96.80199528
45.65371028	-84.51927306
46.76823667	-100.89434330
46.06638556	-100.63484920
44.24482500	-84.17980472
48.39443778	-97.78147889
42.50311694	-83.62371667
44.04162556	-89.30448694
43.57913917	-90.90096333
45.51662972	-88.93344694
45.98607111	-95.99199861
46.00931139	-83.74393417
44.24995694	-95.60445389
42.93769972	-85.06066722
47.93640083	-102.14211420
43.45418694	-82.84938028
45.00000833	-84.13333667
59.50336056	-139.66022610
9.51670000	138.10000000
42.23792750	-83.53040889
46.56816972	-120.54405940
42.91669444	-97.38594444
41.26073556	-80.67909667
32.65658333	-114.60597220
14.18435056	-169.67002360
60.87202194	-162.52480940
60.90453167	-161.42091000
63.14603750	-156.52986500
61.39445139	-149.84555560
62.29368944	-146.57942190
56.00753611	-161.16036720
64.30120361	-149.12014360
66.27399583	-145.82403810
34.00333333	-110.44416670
36.28002361	-80.78606861
40.70644889	-76.37314667
28.22806472	-82.15591639
35.08322694	-108.79177690
39.94445833	-81.89210528
