"creation_date","status","completion_date","service_request_number","type_of_service_request","license_plate","vehicle_make_model","vehicle_color","current_activity","most_recent_action","how_many_days_has_the_vehicle_been_reported_as_parked_","street_address","zip_code","x_coordinate","y_coordinate","ward","police_district","community_area","ssa","latitude","longitude","location","location_address","location_city","location_state","location_zip"
"2019-04-08T00:00:00.000","Completed","2019-04-23T00:00:00.000","19-00041944","Abandoned Vehicle Complaint","Q556870","Chrysler","Black","Initial Inspection","Vehicle was moved from original address requested","42","8939 S MARSHFIELD AVE","60620","1166909.50998034","1845345.71998992","21","22","73","69","41.73085290759346","-87.6639872144024","POINT (41.73085290759346 -87.6639872144024)",,,,
"2019-06-17T00:00:00.000","Completed - Dup","2019-06-17T00:00:00.000","19-00073143","Abandoned Vehicle Complaint","NO PLATES- NO TIRES - SITTING ON CINDER BLOCKS","Toyota","Silver",,,,"8507 S MARSHFIELD AVE","60620","1166823.18738985","1848297.1009908","21","6","71","69","41.739157972933135","-87.66422199200416","POINT (41.739157972933135 -87.66422199200416)",,,,
"2019-06-11T00:00:00.000","Completed","2019-06-21T00:00:00.000","19-00067047","Abandoned Vehicle Complaint","384U050","Nissan","Black","Initial Inspection","Proceed with Tow Case","10","9132 S ASHLAND","60620","1167274.35197526","1844149.16669311","21","22","73","69","41.727488176485615","-87.6629720934042","POINT (41.727488176485615 -87.6629720934042)",,,,
"2016-04-15T00:00:00.000","Completed","2016-06-01T00:00:00.000","16-02547795","Abandoned Vehicle Complaint","N650908","Honda","Black","FVI - Outcome","Vehicle was moved from original address requested","22","8433 S MARSHFIELD AVE","60620","1166809.91448714","1848785.50927174","21","6","71","69","41.740242581865544","-87.66424927731296","POINT (41.740242581865544 -87.66424927731296)",,,,
"2019-05-20T00:00:00.000","Completed","2019-05-31T00:00:00.000","19-00058931","Abandoned Vehicle Complaint","ACY4935","Honda","Gold","Initial Inspection","Proceed with Tow Case","8","9222 S JUSTINE ST","60620","1167622.24947348","1843568.52371608","21","22","73","69","41.725983729682724","-87.66171881082319","POINT (41.725983729682724 -87.66171881082319)",,,,
"2015-04-24T00:00:00.000","Completed","2015-05-05T00:00:00.000","15-01552551","Abandoned Vehicle Complaint","66137FF","Ford","White","FVI - Outcome","Vehicle was moved from original address requested","21","8342 S JUSTINE ST","60620",,,"21","6","71","69","41.74181505932632","-87.66174811708528","POINT (41.74181505932632 -87.66174811708528)",,,,
"2018-09-25T00:00:00.000","Completed","2018-11-01T00:00:00.000","18-02767826","Abandoned Vehicle Complaint","AM52776","Ford","White","Initial Inspection","Vehicle was moved from original address requested","10","9108 S JUSTINE ST","60620","1167602.8876018","1844330.26001974","21","22","73","69","41.72821166071955","-87.66176787266359","POINT (41.72821166071955 -87.66176787266359)",,,,
"2016-06-20T00:00:00.000","Completed","2016-08-02T00:00:00.000","16-04307456","Abandoned Vehicle Complaint","E150776","Chevrolet","Black","FVI - Outcome","Vehicle was moved from original address requested","14","1639 W 93RD PL","60620","1167100.47367108","1842698.46009275","21","22","73","69","41.72379819597315","-87.66429673666863","POINT (41.72379819597315 -87.66429673666863)",,,,
"2020-05-13T00:00:00.000","Completed - Dup","2020-05-18T00:00:00.000","20-00037047","Abandoned Vehicle Complaint","N/A","Acura","White",,,,"1619 W 80TH ST","60620","1166861.54553135","1851662.27467406","21","6","71","69","41.74841223706056","-87.6642056085859","POINT (41.74841223706056 -87.6642056085859)",,,,
"2017-05-17T00:00:00.000","Completed","2017-06-16T00:00:00.000","17-03162140","Abandoned Vehicle Complaint","Q216541","Acura","Red","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","30","9238 S JUSTINE ST","60620","1167624.84947348","1843461.02371608","21","22","73","69","41.7255301590346","-87.66170836729539","POINT (41.7255301590346 -87.66170836729539)",,,,
"2019-02-28T00:00:00.000","Completed","2019-03-05T00:00:00.000","19-00024825","Abandoned Vehicle Complaint","AN26901",,"Gray","Initial Inspection","Vehicle was moved from original address requested","30","8947 S MARSHFIELD AVE","60620","1166910.60998034","1845300.31998992","21","22","73","69","41.73064029559176","-87.66398052559578","POINT (41.73064029559176 -87.66398052559578)",,,,
"2014-03-04T00:00:00.000","Completed","2014-04-10T00:00:00.000","14-00308421","Abandoned Vehicle Complaint","208AIP","Ford","Red","FVI - Outcome","Need Vehicle Tow Report","35","1551 W 90TH ST","60620",,,"21","22","73","69","41.7302301770375","-87.66257353817709","POINT (41.7302301770375 -87.66257353817709)",,,,
"2018-10-31T00:00:00.000","Completed","2018-11-30T00:00:00.000","18-03055330","Abandoned Vehicle Complaint","77310G","Ford","Red","Initial Inspection","Vehicle was moved from original address requested","8","8833 S MARSHFIELD AVE","60620","1166885.04903279","1846129.54021264","21","22","71","69","41.73294562525556","-87.66404999935529","POINT (41.73294562525556 -87.66404999935529)",,,,
"2018-09-04T00:00:00.000","Completed","2018-10-05T00:00:00.000","18-02570378","Abandoned Vehicle Complaint","AZ82917","Ford","Black",,,"14","8212 S JUSTINE ST","60620","1167432.86807928","1850271.51493114","21","6","71","69","41.74448048418451","-87.66222324292687","POINT (41.74448048418451 -87.66222324292687)",,,,
"2018-11-08T00:00:00.000","Completed - Dup","2018-11-08T00:00:00.000","18-03118473","Abandoned Vehicle Complaint","E490330","Chevrolet","Gray",,,"21","8835 S MARSHFIELD AVE","60620","1166885.44903279","1846115.84021264","21","22","71","69","41.732888140642274","-87.6640481843494","POINT (41.732888140642274 -87.6640481843494)",,,,
"2018-10-18T00:00:00.000","Completed - Dup","2018-10-18T00:00:00.000","18-02948126","Abandoned Vehicle Complaint","NONE",,"Black",,,"2","1609 W 88TH ST","60620","1167105.76041383","1846360.46048449","21","22","71","69","41.73385670990414","-87.66343659283642","POINT (41.73385670990414 -87.66343659283642)",,,,
"2018-11-27T00:00:00.000","Completed - Dup","2018-11-28T00:00:00.000","18-03237800","Abandoned Vehicle Complaint","E490330","Chevrolet","Gray",,,"45","8835 S MARSHFIELD AVE","60620","1166885.44903279","1846115.84021264","21","22","71","69","41.732888140642274","-87.6640481843494","POINT (41.732888140642274 -87.6640481843494)",,,,
"2012-08-08T00:00:00.000","Completed","2012-08-09T00:00:00.000","12-01420637","Abandoned Vehicle Complaint","L7153416",,"Brown","FVI - Outcome","Vehicle was moved from original address requested","30","8035 S MARSHFIELD AVE","60620",,,"21","6","71","69","41.747468465074924","-87.66443141284535","POINT (41.747468465074924 -87.66443141284535)",,,,
"2015-05-06T00:00:00.000","Completed - Dup","2015-05-07T00:00:00.000","15-01846216","Abandoned Vehicle Complaint","129XKF","General Motors Corp.","Green","FVI - Outcome","Create Work Order","17","9322 S JUSTINE ST","60620","1167638.70851473","1842903.31496751","21","22","73","69","41.72415850995183","-87.66167706973127","POINT (41.72415850995183 -87.66167706973127)",,,,
"2011-08-02T00:00:00.000","Completed","2011-09-07T00:00:00.000","11-03510795","Abandoned Vehicle Complaint","L681626","Hyundai","Gray","FVI - Outcome","Need Vehicle Tow Report","30","1532 W 82ND ST","60620",,,"21","6","71","69","41.74502232261248","-87.66215078295757","POINT (41.74502232261248 -87.66215078295757)",,,,
"2011-07-29T00:00:00.000","Completed","2011-08-02T00:00:00.000","11-03491642","Abandoned Vehicle Complaint","L681626","Hyundai","Gray","FVI - Outcome","Vehicle was moved from original address requested","20","8158 S JUSTINE ST","60620",,,"21","6","71","69","41.74500379977856","-87.66223429385448","POINT (41.74500379977856 -87.66223429385448)",,,,
"2018-09-11T00:00:00.000","Completed - Dup","2018-09-12T00:00:00.000","18-02634748","Abandoned Vehicle Complaint","146U774","Chrysler","Gray","FVI - Outcome","Create Work Order","14","8950 S JUSTINE ST","60620","1167561.18179823","1845680.44010383","21","22","73","69","41.73065260318279","-87.66184609172534","POINT (41.73065260318279 -87.66184609172534)",,,,
"2011-11-13T00:00:00.000","Completed","2011-11-16T00:00:00.000","11-04109293","Abandoned Vehicle Complaint","UNKNOWN","Toyota","Maroon","FVI - Outcome","Vehicle was moved from original address requested","11","9000 S JUSTINE ST","60620",,,"21","22","73","69","41.73025824338289","-87.66183397972874","POINT (41.73025824338289 -87.66183397972874)",,,,
"2016-07-25T00:00:00.000","Completed","2016-09-07T00:00:00.000","16-05221198","Abandoned Vehicle Complaint","Q169666","Volkswagen","Gray","FVI - Outcome","Vehicle was moved from original address requested","20","8556 S JUSTINE ST","60620","1167495.91519817","1847986.10791499","21","6","71","69","41.737774016979024","-87.66204517267997","POINT (41.737774016979024 -87.66204517267997)",,,,
"2018-09-10T00:00:00.000","Completed","2018-10-05T00:00:00.000","18-02617948","Abandoned Vehicle Complaint","UNKNOWN TEMP.","Chevrolet","Gray","FVI - Outcome",,"15","8950 S JUSTINE ST","60620","1167561.18179823","1845680.44010383","21","22","73","69","41.73065260318279","-87.66184609172534","POINT (41.73065260318279 -87.66184609172534)",,,,
"2020-03-19T00:00:00.000","Completed","2020-04-02T00:00:00.000","20-00030147","Abandoned Vehicle Complaint","1752933 (ILLINOIS)","Toyota","Black",,,"17","9120 S JUSTINE ST","60620","1167604.8876018","1844249.36001974","21","22","73","69","41.727871290461316","-87.66175981014649","POINT (41.727871290461316 -87.66175981014649)",,,,
"2015-07-28T00:00:00.000","Completed","2015-08-17T00:00:00.000","15-03689759","Abandoned Vehicle Complaint","E800346","Dodge","White","FVI - Outcome","Need Vehicle Tow Report","21","8230 S ASHLAND AVE","60620",,,"21","6","71","69","41.7439546836648","-87.66342343664599","POINT (41.7439546836648 -87.66342343664599)",,,,
"2018-11-01T00:00:00.000","Completed","2018-12-24T00:00:00.000","18-03060932","Abandoned Vehicle Complaint","E490330","Chevrolet","Gray","Initial Inspection","Proceed with Tow Case","15","8835 S MARSHFIELD AVE","60620","1166885.44903279","1846115.84021264","21","22","71","69","41.732888140642274","-87.6640481843494","POINT (41.732888140642274 -87.6640481843494)",,,,
"2012-08-21T00:00:00.000","Completed","2012-08-23T00:00:00.000","12-01488518","Abandoned Vehicle Complaint","T547573","Chevrolet","Black","FVI - Outcome","Vehicle was moved from original address requested","14","9111 S MARSHFIELD AVE","60620",,,"21","22","73","69","41.72807384173799","-87.66390641325259","POINT (41.72807384173799 -87.66390641325259)",,,,
"2012-08-05T00:00:00.000","Completed","2012-08-09T00:00:00.000","12-01398772","Abandoned Vehicle Complaint","NONE","Chevrolet","Tan","FVI - Outcome","Return to Owner - Vehicle","14","8014 S JUSTINE ST","60620",,,"21","6","71","69","41.74806264463929","-87.66231186628013","POINT (41.74806264463929 -87.66231186628013)",,,,
"2018-08-29T00:00:00.000","Completed","2018-09-14T00:00:00.000","18-02516410","Abandoned Vehicle Complaint","ZX82167","Ford","Gray","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","15","1556 W 82ND ST","60620","1167311.86807928","1850348.51493114","21","6","71","69","41.74500636947523","-87.66316096378301","POINT (41.74500636947523 -87.66316096378301)",,,,
"2011-10-01T00:00:00.000","Completed","2011-10-27T00:00:00.000","11-03883875","Abandoned Vehicle Complaint","L773559","Chrysler","White","FVI - Outcome","Need Vehicle Tow Report","10","9644 S BEVERLY AVE","60643",,,"21","22","73","69","41.71816121540018","-87.66187511297557","POINT (41.71816121540018 -87.66187511297557)",,,,
"2018-11-07T00:00:00.000","Completed - Dup","2018-11-08T00:00:00.000","18-03107139","Abandoned Vehicle Complaint","77310G","Chevrolet","Red",,,"18","8833 S MARSHFIELD AVE","60620","1166885.04903279","1846129.54021264","21","22","71","69","41.73294562525556","-87.66404999935529","POINT (41.73294562525556 -87.66404999935529)",,,,
"2015-08-20T00:00:00.000","Completed","2015-09-28T00:00:00.000","15-04222135","Abandoned Vehicle Complaint","Y727894","Oldsmobile","Black","FVI - Outcome","Need Vehicle Tow Report","21","9140 S JUSTINE ST","60620",,,"21","22","73","69","41.72730240220477","-87.66174794900503","POINT (41.72730240220477 -87.66174794900503)",,,,
"2018-10-18T00:00:00.000","Completed - Dup","2018-10-18T00:00:00.000","18-02948254","Abandoned Vehicle Complaint","NOT AVAILABLE","Pontiac","Black","Initial Inspection","Proceed with Tow Case","5","1609 W 88TH ST","60620","1167105.76041383","1846360.46048449","21","22","71","69","41.73385670990414","-87.66343659283642","POINT (41.73385670990414 -87.66343659283642)",,,,
"2018-07-03T00:00:00.000","Completed","2018-08-07T00:00:00.000","18-01999151","Abandoned Vehicle Complaint","ZZ27664","General Motors Corp.","Red","FVI - Outcome","Vehicle was moved from original address requested","10","8854 S JUSTINE ST","60620","1167551.11978474","1846026.17381777","21","22","71","69","41.73238952533522","-87.66189663029598","POINT (41.73238952533522 -87.66189663029598)",,,,
"2016-04-26T00:00:00.000","Completed","2016-04-28T00:00:00.000","16-02846906","Abandoned Vehicle Complaint","H681152","Mercury","Brown","FVI - Outcome","Vehicle was moved from original address requested","9","1528 W 85TH ST","60620","1167513.45008577","1848362.42769125","21","6","71","69","41.73956242546433","-87.66180314290919","POINT (41.73956242546433 -87.66180314290919)",,,,
"2015-05-02T00:00:00.000","Completed","2015-05-29T00:00:00.000","15-01747170","Abandoned Vehicle Complaint","S110758","Toyota","Green","FVI - Outcome","Need Vehicle Tow Report","60","8228 S JUSTINE ST","60620",,,"21","6","71","69","41.74402765964272","-87.66221104375748","POINT (41.74402765964272 -87.66221104375748)",,,,
"2012-08-19T00:00:00.000","Completed","2012-08-23T00:00:00.000","12-01478183","Abandoned Vehicle Complaint","N186921","Oldsmobile","Black","FVI - Outcome","Vehicle was moved from original address requested","60","8200 S ASHLAND AVE","60620",,,"21","6","71","69","41.74480110217507","-87.66344662939407","POINT (41.74480110217507 -87.66344662939407)",,,,
"2018-09-17T00:00:00.000","Completed - Dup","2018-09-18T00:00:00.000","18-02689961","Abandoned Vehicle Complaint","146U774","Chevrolet","Silver","FVI - Outcome","Create Work Order","21","8950 S JUSTINE ST","60620","1167561.18179823","1845680.44010383","21","22","73","69","41.73065260318279","-87.66184609172534","POINT (41.73065260318279 -87.66184609172534)",,,,
"2015-07-10T00:00:00.000","Completed","2015-07-23T00:00:00.000","15-03321979","Abandoned Vehicle Complaint","S893383","Ford","Black","FVI - Outcome","Vehicle was moved from original address requested","30","8717 S MARSHFIELD AVE","60620",,,"21","22","71","69","41.73521752891656","-87.66411725226854","POINT (41.73521752891656 -87.66411725226854)",,,,
"2016-05-17T00:00:00.000","Completed","2016-06-15T00:00:00.000","16-03399504","Abandoned Vehicle Complaint","N594377","Toyota","White","FVI - Outcome","Vehicle was moved from original address requested","21","8111 S ASHLAND AVE","60620","1167084.20993072","1850932.03993256","21","6","71","69","41.74634333607064","-87.6631895197033","POINT (41.74634333607064 -87.6631895197033)",,,,
"2020-04-30T00:00:00.000","Completed","2020-05-27T00:00:00.000","20-00034946","Abandoned Vehicle Complaint","N757354 - ILLINOIS","Jeep","Black",,,"21","8641 S MARSHFIELD AVE","60620","1166847.46718126","1847406.25220429","21","6","71","69","41.73637662617344","-87.6641489882238","POINT (41.73637662617344 -87.6641489882238)",,,,
"2013-12-06T00:00:00.000","Completed - Dup","2014-01-08T00:00:00.000","13-01817747","Abandoned Vehicle Complaint","9159666","Pontiac","Black","FVI - Outcome","Create Work Order","60","8341 S MARSHFIELD AVE","60620","1166793.95192659","1849395.12831119","18","6","71","69","41.741835820279384","-87.66428912151211","POINT (41.741835820279384 -87.66428912151211)",,,,
"2018-06-20T00:00:00.000","Completed","2018-08-01T00:00:00.000","18-01869803","Abandoned Vehicle Complaint","AG71387","Chevrolet","White",,,"15","1541 W 84TH ST","60620","1167477.25142108","1849024.26998477","21","6","71","69","41.74115424910981","-87.66235056759237","POINT (41.74115424910981 -87.66235056759237)",,,,
"2018-10-18T00:00:00.000","Completed","2018-11-28T00:00:00.000","18-02948766","Abandoned Vehicle Complaint","NOT AVAILABLE","Pontiac","Black",,,"5","8800 S ASHLAND AVE","60620","1167208.46041383","1846363.16048449","21","22","71","69","41.733880749718516","-87.66315894336468","POINT (41.733880749718516 -87.66315894336468)",,,,
"2016-08-19T00:00:00.000","Completed - Dup","2016-08-23T00:00:00.000","16-05879066","Abandoned Vehicle Complaint","R625436","Acura","Gray",,,"5","9220 S ASHLAND AVE","60620","1167289.45499951","1843567.6612247","21","22","73","69","41.726009274227486","-87.66293791221656","POINT (41.726009274227486 -87.66293791221656)",,,,
"2020-03-02T00:00:00.000","Completed","2020-03-16T00:00:00.000","20-00022938","Abandoned Vehicle Complaint","BE85335","Nissan","Black","Initial Inspection","Vehicle was moved from original address requested","16","8330 S JUSTINE ST","60620","1167564.37998291","1849489.38998863","21","6","71","69","41.74215422560933","-87.66175739148467","POINT (41.74215422560933 -87.66175739148467)",,,,
"2018-11-08T00:00:00.000","Completed - Dup","2018-11-09T00:00:00.000","18-03118479","Abandoned Vehicle Complaint","77310G","Chevrolet","Red",,,"21","8835 S MARSHFIELD AVE","60620","1166885.44903279","1846115.84021264","21","22","71","69","41.732888140642274","-87.6640481843494","POINT (41.732888140642274 -87.6640481843494)",,,,
"2011-10-03T00:00:00.000","Completed","2011-10-27T00:00:00.000","11-03886970","Abandoned Vehicle Complaint","K700429","Mazda","Gold","FVI - Outcome","Need Vehicle Tow Report","7","8517 S MARSHFIELD AVE","60620",,,"18","6","71","69","41.738875835415456","-87.664214456179","POINT (41.738875835415456 -87.664214456179)",,,,
"2012-10-22T00:00:00.000","Completed","2012-11-27T00:00:00.000","12-01797907","Abandoned Vehicle Complaint","CAP0222","Lincoln","Green","FVI - Outcome","Need Vehicle Tow Report","60","1527 W 83RD ST","60620",,,"21","6","71","69","41.742983583199646","-87.66177436548863","POINT (41.742983583199646 -87.66177436548863)",,,,
"2011-11-10T00:00:00.000","Completed","2012-01-19T00:00:00.000","11-04100894","Abandoned Vehicle Complaint","G424266","Dodge","Burgundy","FVI - Outcome","Need Vehicle Tow Report","60","9215 S MARSHFIELD AVE","60620",,,"21","22","73","69","41.7261775783631","-87.66386360843669","POINT (41.7261775783631 -87.66386360843669)",,,,
"2012-08-24T00:00:00.000","Completed","2012-08-28T00:00:00.000","12-01510267","Abandoned Vehicle Complaint","N186921","Oldsmobile","Black","FVI - Outcome","Vehicle was moved from original address requested","20","8100 S ASHLAND AVE","60620",,,"21","6","71","69","41.74662206284314","-87.66348933329323","POINT (41.74662206284314 -87.66348933329323)",,,,
"2016-12-08T00:00:00.000","Completed","2017-01-18T00:00:00.000","16-08220659","Abandoned Vehicle Complaint","Y784435","Jeep - Year Greater 1988","Green",,,"15","8008 S JUSTINE ST","60620","1167396.88829768","1851623.65891309","21","6","71","69","41.74823191649576","-87.66231627750756","POINT (41.74823191649576 -87.66231627750756)",,,,
"2016-08-14T00:00:00.000","Completed - Dup","2016-08-15T00:00:00.000","16-05748614","Abandoned Vehicle Complaint","R625436","Acura","Gray","FVI - Outcome","Create Work Order","60","9210 S ASHLAND AVE","60620","1167287.75499951","1843634.6612247","21","22","73","69","41.72629173006071","-87.66294433982236","POINT (41.72629173006071 -87.66294433982236)",,,,
"2018-12-19T00:00:00.000","Completed","2019-01-03T00:00:00.000","18-03389676","Abandoned Vehicle Complaint","AB35812","Kia Motors Corp","Gray","Initial Inspection","Proceed with Tow Case","10","8227 S MARSHFIELD AVE","60620","1166773.6032002","1850152.70767474","21","6","71","69","41.744053310633774","-87.66434770547977","POINT (41.744053310633774 -87.66434770547977)",,,,
"2012-05-22T00:00:00.000","Completed","2012-06-11T00:00:00.000","12-00958841","Abandoned Vehicle Complaint","668 N 889","Ford","Gray","FVI - Outcome","Vehicle was moved from original address requested","30","1545 W 83RD ST","60620",,,"21","6","71","69","41.74297669731453","-87.66260319453282","POINT (41.74297669731453 -87.66260319453282)",,,,
"2016-06-01T00:00:00.000","Completed","2016-07-13T00:00:00.000","16-03788398","Abandoned Vehicle Complaint","H810275","Buick","Brown","FVI - Outcome","Vehicle was moved from original address requested","90","8045 S MARSHFIELD AVE","60620","1166741.54553135","1851358.57467406","21","6","71","69","41.7471861070381","-87.66442421810888","POINT (41.7471861070381 -87.66442421810888)",,,,
"2015-06-02T00:00:00.000","Completed","2015-06-05T00:00:00.000","15-02429288","Abandoned Vehicle Complaint","N672272","Toyota","White","FVI - Outcome","Vehicle was moved from original address requested","14","9834 S BEVERLY AVE","60643",,,"21","22","73","69","41.71484077445817","-87.6602015429399","POINT (41.71484077445817 -87.6602015429399)",,,,
"2019-09-13T00:00:00.000","Completed","2019-09-30T00:00:00.000","19-00116172","Abandoned Vehicle Complaint","NO PLATES","Mercedes","Silver","Initial Inspection","Return to Owner - Vehicle","7","9050 S ASHLAND AVE","60620","1167249.53258565","1845024.45822541","21","22","73","69","41.72879614538725","-87.66300654289994","POINT (41.72879614538725 -87.66300654289994)",,,,
"2015-07-06T00:00:00.000","Completed - Dup","2015-07-07T00:00:00.000","15-03234955","Abandoned Vehicle Complaint","E800346","Dodge","White","FVI - Outcome","Create Work Order","10","8230 S ASHLAND AVE","60620","1167104.83907803","1850141.73216965","21","6","71","69","41.7439546836648","-87.66342343664599","POINT (41.7439546836648 -87.66342343664599)",,,,
"2018-02-03T00:00:00.000","Completed","2018-02-23T00:00:00.000","18-00567833","Abandoned Vehicle Complaint","AJ84065","Jeep/Cherokee","Silver","FVI - Outcome","Vehicle was moved from original address requested","7","8900 S ASHLAND AVE","60620","1167230.37096828","1845647.66048428","21","22","73","69","41.73192024252847","-87.66309894374788","POINT (41.73192024252847 -87.66309894374788)",,,,
"2019-06-14T00:00:00.000","Completed","2019-08-14T00:00:00.000","19-00069031","Abandoned Vehicle Complaint","NONE","Toyota","Gray","Initial Inspection","Proceed with Tow Case","21","8507 S MARSHFIELD AVE","60620","1166823.18738985","1848297.1009908","21","6","71","69","41.739157972933135","-87.66422199200416","POINT (41.739157972933135 -87.66422199200416)",,,,
"2019-08-03T00:00:00.000","Completed","2019-08-05T00:00:00.000","19-00100260","Abandoned Vehicle Complaint","N93 4117","Cadillac","Blue","Initial Inspection","Vehicle was moved from original address requested",,"8118 S JUSTINE ST","60620","1167416.50567744","1850894.2546276","21","6","71","69","41.746131412714625","-87.66226290644748","POINT (41.746131412714625 -87.66226290644748)",,,,
"2019-10-30T00:00:00.000","Completed","2019-11-05T00:00:00.000","19-00140587","Abandoned Vehicle Complaint","UNKNOWN","Dodge","Red","Initial Inspection","Vehicle was moved from original address requested","30","8844 S JUSTINE ST","60620","1167549.20469313","1846090.17449066","21","22","71","69","41.73266938888","-87.66190389293803","POINT (41.73266938888 -87.66190389293803)",,,,
"2020-02-24T00:00:00.000","Completed","2020-03-24T00:00:00.000","20-00020170","Abandoned Vehicle Complaint","BN83891","Mercedes","Black","Initial Inspection","Proceed with Tow Case",,"1623 W 83RD ST","60620","1166872.35192659","1849672.62831119","21","6","71","69","41.74294913209888","-87.66423417768888","POINT (41.74294913209888 -87.66423417768888)",,,,
"2012-08-09T00:00:00.000","Completed","2012-08-16T00:00:00.000","12-01424883","Abandoned Vehicle Complaint","K381673","Chrysler","Tan","FVI - Outcome","Return to Owner - Vehicle","20","8014 S JUSTINE ST","60620",,,"21","6","71","69","41.74806264463929","-87.66231186628013","POINT (41.74806264463929 -87.66231186628013)",,,,
"2013-09-09T00:00:00.000","Completed","2013-10-22T00:00:00.000","13-01309658","Abandoned Vehicle Complaint","605TVT","Lincoln","Green","FVI - Outcome","Need Vehicle Tow Report","7","8230 S JUSTINE ST","60620",,,"21","6","71","69","41.74397111112501","-87.66220954792084","POINT (41.74397111112501 -87.66220954792084)",,,,
"2018-03-19T00:00:00.000","Completed","2018-05-02T00:00:00.000","18-00975011","Abandoned Vehicle Complaint","BKE352","Ford","White","FVI - Outcome","Return to Owner - Vehicle","30","1541 W 82ND ST","60620","1167386.16807928","1850350.71493114","21","6","71","69","41.74479759125475","-87.66248127029202","POINT (41.74479759125475 -87.66248127029202)",,,,
"2018-05-07T00:00:00.000","Completed","2018-06-20T00:00:00.000","18-01431992","Abandoned Vehicle Complaint","Z798200","Nissan","Silver","Place 7 Day Sticker","Inspected and 7 day sticker applied to vehicle","15","1545 W 92ND ST","60620","1167546.24947348","1843713.22371608","21","22","73","69","41.72658214418432","-87.66219535827261","POINT (41.72658214418432 -87.66219535827261)",,,,
"2018-01-11T00:00:00.000","Completed","2018-02-14T00:00:00.000","18-00187568","Abandoned Vehicle Complaint",,,,,,,"8032 S ASHLAND AVE","60620","1167070.18318232","1851452.61087947","21","6","71","69","41.747534759521734","-87.66351108904111","POINT (41.747534759521734 -87.66351108904111)",,,,
"2016-08-06T00:00:00.000","Completed - Dup","2016-08-08T00:00:00.000","16-05556817","Abandoned Vehicle Complaint","R625436","Acura","Gray","FVI - Outcome","Create Work Order","21","9210 S ASHLAND AVE","60620","1167287.75499951","1843634.6612247","21","22","73","69","41.72629173006071","-87.66294433982236","POINT (41.72629173006071 -87.66294433982236)",,,,
"2016-10-14T00:00:00.000","Completed","2016-11-14T00:00:00.000","16-07192871","Abandoned Vehicle Complaint","289RCA","Acura","Silver","FVI - Outcome","Vehicle was moved from original address requested","21","8617 S MARSHFIELD AVE","60620","1166843.06718126","1847567.35220429","21","6","71","69","41.73705590862238","-87.66416738873022","POINT (41.73705590862238 -87.66416738873022)",,,,
"2011-07-06T00:00:00.000","Completed - Dup","2011-07-22T00:00:00.000","11-03309908","Abandoned Vehicle Complaint",,,,,,,"8917 S MARSHFIELD AVE","60620","1166906.20998034","1845470.41998992","21","22","73","69","41.73143627277939","-87.66400693510768","POINT (41.73143627277939 -87.66400693510768)",,,,
"2018-04-05T00:00:00.000","Completed","2018-05-08T00:00:00.000","18-01135355","Abandoned Vehicle Complaint","UNKNOWN PLATE INFORMATION","Buick","Tan","FVI - Outcome","Vehicle was moved from original address requested","7","9336 S JUSTINE ST","60620","1167641.10851473","1842809.41496751","21","22","73","69","41.72376278127074","-87.66166710874877","POINT (41.72376278127074 -87.66166710874877)",,,,
"2019-08-31T00:00:00.000","Completed","2019-09-17T00:00:00.000","19-00111070","Abandoned Vehicle Complaint","VN92466,IL","Chevrolet","Black","Initial Inspection","Vehicle was moved from original address requested","19","8302 S ASHLAND AVE","60620","1167118.46436795","1849666.84008019","21","6","71","69","41.742927035182134","-87.66339545286885","POINT (41.742927035182134 -87.66339545286885)",,,,
"2018-07-17T00:00:00.000","Completed - Dup","2018-07-18T00:00:00.000","18-02124334","Abandoned Vehicle Complaint","ZZ27664","General Motors Corp.","Red","FVI - Outcome","Create Work Order","30","8854 S JUSTINE ST","60620","1167551.11978474","1846026.17381777","21","22","71","69","41.73238952533522","-87.66189663029598","POINT (41.73238952533522 -87.66189663029598)",,,,
"2018-06-14T00:00:00.000","Completed","2018-07-25T00:00:00.000","18-01811380","Abandoned Vehicle Complaint",,"Ford","Black",,,"12","1553 W 82ND ST","60620","1167326.76807928","1850349.01493114","21","6","71","69","41.74478973010617","-87.66298614130027","POINT (41.74478973010617 -87.66298614130027)",,,,
"2004-03-25T00:00:00.000","Completed - Dup","2017-01-11T00:00:00.000","04-00400604","Abandoned Vehicle Complaint",,,,"FVI - Outcome","Create Work Order",,"8305 S MARSHFIELD AVE","60620","1166787.75188603","1849636.42829949","21","6","71","69","41.742853534575644","-87.66431496820101","POINT (41.742853534575644 -87.66431496820101)",,,,
"2017-01-26T00:00:00.000","Completed","2017-02-03T00:00:00.000","17-00475809","Abandoned Vehicle Complaint","1316182","Plymouth","Red","Place 7 Day Sticker","Follow on Activity was created","10","8448 S ASHLAND AVE","60620","1167144.87878556","1848693.8494999","21","6","71","69","41.73980324439673","-87.66331293607993","POINT (41.73980324439673 -87.66331293607993)",,,,
"2017-01-24T00:00:00.000","Completed","2017-02-24T00:00:00.000","17-00433649","Abandoned Vehicle Complaint","NONE","Toyota","Green","FVI - Outcome","Return to Owner - Vehicle","30","8230 S ASHLAND AVE","60620","1167104.83907803","1850141.73216965","21","6","71","69","41.7439546836648","-87.66342343664599","POINT (41.7439546836648 -87.66342343664599)",,,,
